NEUR43_scan3_img47_day59_S.pt,8
NEUR43_scan3_img28_day72_S.pt,1
NEUR43_scan1_img16_day13_D.pt,8
NEUR43_scan2_img48_day06_D.pt,8
NEUR43_scan1_img03_day12_D.pt,2
NEUR43_scan2_img18_day16_D.pt,4
NEUR43_scan1_img19_day19_S.pt,1
NEUR43_scan3_img13_day81_D.pt,2
NEUR43_scan2_img39_day19_D.pt,8
NEUR43_scan2_img42_day21_D.pt,3
NEUR43_scan3_img14_day71_S.pt,2
NEUR43_scan2_img27_day14_S.pt,8
NEUR43_scan1_img35_day05_S.pt,9
NEUR43_scan2_img25_day13_S.pt,9
NEUR43_scan2_img21_day14_S.pt,9
NEUR43_scan3_img44_day57_S.pt,2
NEUR43_scan3_img34_day85_S.pt,0
NEUR43_scan1_img39_day12_D.pt,7
NEUR43_scan3_img23_day67_D.pt,0
NEUR43_scan1_img36_day12_D.pt,5
NEUR43_scan1_img25_day07_S.pt,4
NEUR43_scan3_img04_day54_D.pt,0
NEUR43_scan2_img36_day07_D.pt,7
NEUR43_scan1_img23_day12_D.pt,2
NEUR43_scan2_img19_day07_D.pt,6
NEUR43_scan2_img34_day19_D.pt,1
NEUR43_scan1_img13_day17_S.pt,8
NEUR43_scan3_img20_day79_D.pt,6
NEUR43_scan3_img18_day57_S.pt,0
NEUR43_scan1_img45_day10_D.pt,8
NEUR43_scan1_img22_day18_S.pt,1
NEUR43_scan3_img33_day76_D.pt,1
NEUR43_scan1_img26_day18_S.pt,4
NEUR43_scan2_img03_day19_D.pt,8
NEUR43_scan3_img22_day56_D.pt,6
NEUR43_scan3_img31_day62_S.pt,3
NEUR43_scan2_img39_day14_S.pt,8
NEUR43_scan1_img24_day11_D.pt,8
NEUR43_scan2_img30_day22_D.pt,1
NEUR43_scan3_img06_day54_D.pt,7
NEUR43_scan3_img17_day77_D.pt,2
NEUR43_scan1_img02_day16_S.pt,7
NEUR43_scan2_img09_day16_D.pt,9
NEUR43_scan1_img30_day11_D.pt,3
NEUR43_scan2_img24_day12_S.pt,1
NEUR43_scan1_img01_day19_S.pt,9
NEUR43_scan3_img23_day84_S.pt,8
NEUR43_scan2_img08_day09_S.pt,8
NEUR43_scan1_img27_day16_S.pt,8
NEUR43_scan2_img40_day09_S.pt,8
NEUR43_scan1_img44_day21_D.pt,8
NEUR43_scan3_img14_day56_D.pt,2
NEUR43_scan1_img20_day18_S.pt,1
NEUR43_scan3_img31_day76_D.pt,1
NEUR43_scan1_img04_day18_S.pt,8
NEUR43_scan2_img44_day06_D.pt,8
NEUR43_scan3_img10_day85_S.pt,1
NEUR43_scan3_img34_day78_D.pt,1
NEUR43_scan2_img12_day22_D.pt,7
NEUR43_scan2_img02_day14_S.pt,9
NEUR43_scan1_img46_day17_S.pt,2
NEUR43_scan2_img22_day08_D.pt,1
NEUR43_scan1_img29_day15_S.pt,9
NEUR43_scan2_img01_day11_S.pt,8
NEUR43_scan1_img05_day15_S.pt,8
NEUR43_scan1_img08_day17_S.pt,3
NEUR43_scan1_img33_day17_S.pt,1
NEUR43_scan3_img37_day79_D.pt,7
NEUR43_scan2_img23_day11_S.pt,2
NEUR43_scan1_img10_day18_S.pt,0
NEUR43_scan2_img41_day15_S.pt,2
NEUR43_scan1_img40_day08_D.pt,1
NEUR43_scan3_img40_day58_S.pt,7
NEUR43_scan2_img24_day18_D.pt,2
NEUR43_scan3_img37_day85_S.pt,7
NEUR43_scan3_img27_day61_S.pt,9
NEUR43_scan3_img42_day79_D.pt,2
NEUR43_scan1_img35_day21_D.pt,2
NEUR43_scan1_img31_day11_D.pt,2
NEUR43_scan2_img10_day21_D.pt,8
NEUR43_scan1_img28_day18_S.pt,9
NEUR43_scan3_img32_day56_D.pt,0
NEUR43_scan2_img45_day18_D.pt,2
NEUR43_scan3_img32_day72_S.pt,1
NEUR43_scan3_img05_day85_S.pt,0
NEUR43_scan1_img09_day10_D.pt,1
NEUR43_scan3_img15_day56_D.pt,4
NEUR43_scan3_img40_day66_D.pt,7
NEUR43_scan3_img21_day76_D.pt,1
NEUR43_scan2_img43_day14_S.pt,3
NEUR43_scan1_img33_day12_D.pt,0
NEUR43_scan3_img21_day62_S.pt,6
NEUR43_scan1_img27_day08_D.pt,0
NEUR43_scan1_img48_day17_S.pt,9
NEUR43_scan3_img30_day76_D.pt,8
NEUR43_scan1_img12_day15_S.pt,1
NEUR43_scan1_img32_day12_D.pt,1
NEUR43_scan3_img13_day61_S.pt,7
NEUR43_scan2_img38_day12_S.pt,9
NEUR43_scan3_img46_day59_S.pt,9
NEUR43_scan3_img04_day60_S.pt,8
NEUR43_scan3_img06_day85_S.pt,1
NEUR43_scan3_img41_day79_D.pt,0
NEUR43_scan2_img32_day20_D.pt,3
NEUR43_scan2_img22_day12_S.pt,8
NEUR43_scan2_img33_day14_S.pt,3
NEUR43_scan2_img06_day08_D.pt,9
NEUR43_scan1_img48_day12_D.pt,9
NEUR43_scan3_img18_day76_D.pt,1
NEUR43_scan2_img18_day15_S.pt,9
NEUR43_scan3_img48_day82_S.pt,7
NEUR43_scan1_img12_day12_D.pt,2
NEUR43_scan3_img05_day81_D.pt,1
NEUR43_scan1_img39_day15_S.pt,2
NEUR43_scan2_img10_day10_S.pt,9
NEUR43_scan3_img48_day56_D.pt,2
NEUR43_scan2_img07_day18_D.pt,9
