NEUR57_scan3_img16_day63_S.pt,1
NEUR57_scan2_img20_day12_S.pt,1
NEUR57_scan2_img09_day08_D.pt,2
NEUR57_scan2_img04_day16_S.pt,0
NEUR57_scan3_img39_day62_S.pt,1
NEUR57_scan3_img41_day85_S.pt,1
NEUR57_scan2_img07_day24_D.pt,1
NEUR57_scan1_img10_day06_S.pt,2
NEUR57_scan1_img13_day06_S.pt,2
NEUR57_scan1_img40_day15_S.pt,0
NEUR57_scan3_img36_day76_D.pt,1
NEUR57_scan2_img33_day15_S.pt,2
NEUR57_scan1_img15_day12_D.pt,1
NEUR57_scan3_img13_day64_S.pt,1
NEUR57_scan1_img47_day13_D.pt,1
NEUR57_scan3_img37_day82_D.pt,1
NEUR57_scan2_img34_day18_D.pt,0
NEUR57_scan3_img29_day84_S.pt,0
NEUR57_scan3_img43_day68_D.pt,1
NEUR57_scan1_img42_day10_D.pt,0
NEUR57_scan1_img37_day15_S.pt,1
NEUR57_scan2_img19_day15_S.pt,1
NEUR57_scan1_img34_day05_S.pt,0
NEUR57_scan3_img31_day58_S.pt,1
NEUR57_scan3_img17_day82_D.pt,2
NEUR57_scan3_img31_day68_D.pt,1
NEUR57_scan3_img27_day84_S.pt,1
NEUR57_scan3_img52_day65_D.pt,1
NEUR57_scan3_img38_day61_S.pt,1
NEUR57_scan3_img14_day65_D.pt,1
NEUR57_scan1_img40_day12_D.pt,1
NEUR57_scan1_img33_day09_D.pt,1
NEUR57_scan2_img07_day17_S.pt,2
NEUR57_scan1_img17_day15_S.pt,0
NEUR57_scan1_img39_day12_D.pt,1
NEUR57_scan3_img34_day80_D.pt,1
NEUR57_scan3_img08_day82_D.pt,1
NEUR57_scan3_img50_day59_S.pt,1
NEUR57_scan3_img25_day73_S.pt,1
NEUR57_scan3_img28_day81_D.pt,1
NEUR57_scan2_img31_day22_D.pt,0
NEUR57_scan1_img26_day04_S.pt,2
NEUR57_scan2_img48_day16_S.pt,0
NEUR57_scan3_img46_day72_S.pt,1
NEUR57_scan1_img05_day10_D.pt,2
NEUR57_scan1_img35_day09_D.pt,0
NEUR57_scan2_img43_day18_D.pt,0
NEUR57_scan2_img32_day16_S.pt,0
NEUR57_scan2_img44_day13_S.pt,2
NEUR57_scan2_img16_day21_D.pt,1
NEUR57_scan2_img13_day23_D.pt,1
NEUR57_scan2_img24_day14_S.pt,1
NEUR57_scan2_img06_day21_D.pt,1
NEUR57_scan3_img34_day63_S.pt,0
NEUR57_scan1_img48_day15_S.pt,1
NEUR57_scan3_img40_day73_S.pt,1
NEUR57_scan3_img38_day81_D.pt,0
NEUR57_scan2_img27_day08_D.pt,1
NEUR57_scan3_img54_day84_S.pt,1
NEUR57_scan1_img17_day09_D.pt,0
NEUR57_scan3_img26_day78_D.pt,1
NEUR57_scan1_img47_day03_S.pt,1
NEUR57_scan2_img18_day21_D.pt,1
NEUR57_scan1_img13_day13_D.pt,2
NEUR57_scan2_img09_day15_S.pt,1
NEUR57_scan3_img20_day79_D.pt,0
NEUR57_scan2_img15_day20_D.pt,1
